class_id,latitude,longitude,class_name,tree_presence,tree_cover,vegetation_height,shrub_presence,herb_presence,graminoid_proxy_ndvi_std,builtup_presence,building_presence,bareSoil_presence,bare_soil_temporal_length,waterbody_presence,artificiality,construction_use,vegetation_artificiality,elev,timber_extraction_rotation,agricultural_activity_type,residential,oilpalm_presence,rubber_presence,mangrove_presence,coffee_presence,other_species_presence
9,-3.709731285,104.383373,Oil palm monoculture,1,56,13,0,0,0,0,0,0,0,0,0,11,0,27,5,1,0,1,0,,,
9,-3.696452082,104.4001392,Oil palm monoculture,1,59,15,0,0,0,0,0,0,0,0,0,11,0,34,6,1,0,1,0,,,
9,-3.711769094,104.3811078,Oil palm monoculture,1,56,14,0,0,0,0,0,0,0,0,0,11,0,45,5,1,0,1,0,,,
6,-3.654420596,104.5390269,Secondary Swamp Forest,1,40,9,0,0,0,0,0,0,0,20,0,11,0,17,0,0,0,0,0,,,
8,-3.610235363,104.5226308,Rubber monoculture,1,44,15,0,0,0,0,0,0,0,0,0,11,0,37,0,0,0,0,1,,,0
8,-3.609214229,104.5259483,Rubber monoculture,1,42,12,0,0,0,0,0,0,0,0,0,12,0,44,0,0,0,0,1,,,0
8,-3.6302924,104.499546,Rubber monoculture,1,44,14,0,0,0,0,0,0,0,0,0,11,0,36,5,0,0,0,1,,,0
8,-3.271022628,104.7260282,Rubber monoculture,0,42,3,1,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,1,,,0
8,-3.370282217,104.7491263,Rubber monoculture,1,38,11,0,0,0,0,0,0,0,0,0,12,0,25,3,0,0,0,1,,,0
8,-3.351687766,104.691109,Rubber monoculture,1,47,14,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,1,,,0
8,-3.373176174,104.729814,Rubber monoculture,1,43,8,0,0,0,0,0,0,0,0,0,11,0,29,0,0,0,0,1,,,0
8,-3.380498018,104.7268442,Rubber monoculture,1,46,8,0,0,0,0,0,0,0,0,0,11,0,23,17,0,0,0,1,,,0
18,-3.563611003,104.5425719,Grass or Savanna,0,52,3,1,0.968071026,0,0,0,0,0,0,0,11,0,25,0,0,0,0,1,,,
16,-3.404768905,104.7350935,Mixed/home Garden,1,27,11,0,0,0,0,0,0,0,0,0,12,0,17,9,1,0,0,1,,,
15,-3.362839978,104.7691611,Rubber agroforestry,1,42,11,0,0,0,0,0,0,0,0,0,21,0,17,0,1,0,0,1,,,1
15,-3.36153792,104.7718856,Rubber agroforestry,1,42,13,0,0,0,0,0,0,0,0,0,21,0,18,0,1,0,0,0,,,1
15,-3.374264195,104.7605862,Rubber agroforestry,1,36,9,0,0,0,0,0,0,0,0,0,11,0,15,22,1,0,0,1,,,1
15,-3.737997527,104.5431872,Rubber agroforestry,1,37,7,0,0,0,0,0,0,0,0,0,13,0,27,0,1,0,0,0,,,1
15,-3.738434518,104.5412698,Rubber agroforestry,0,30,0,0,0.799522173,0,0,0,0,0,0,0,13,0,19,0,1,0,0,1,,,1
15,-3.743544648,104.5390715,Rubber agroforestry,1,31,6,0,0,0,0,0,0,0,0,0,13,0,21,2,1,0,0,1,,,1
15,-3.215542493,104.5622543,Rubber agroforestry,1,38,10,0,0,0,0,0,0,0,0,0,12,0,19,0,1,0,0,1,,,1
15,-3.203810598,104.5479228,Rubber agroforestry,0,44,0,0,0.754000948,0,0,0,0,0,0,0,21,0,15,0,1,0,0,1,,,1
15,-3.329633052,104.5818877,Rubber agroforestry,1,39,14,0,0,0,0,0,0,0,0,0,11,0,26,0,1,0,0,1,,,1
15,-3.329182683,104.5861819,Rubber agroforestry,1,33,15,0,0,0,0,0,0,0,0,0,11,0,26,0,1,0,0,1,,,1
15,-3.545837026,104.3748472,Rubber agroforestry,0,37,5,0,0.818201687,0,0,0,0,0,0,0,13,0,23,0,1,0,0,0,,,1
15,-3.547571616,104.3818703,Rubber agroforestry,1,40,9,0,0,0,0,0,0,0,0,0,11,0,35,12,1,0,0,1,,,1
15,-3.544869401,104.3719176,Rubber agroforestry,1,38,11,0,0,0,0,0,0,0,0,0,13,0,24,0,1,0,0,1,,,1
15,-3.55186573,104.3310945,Rubber agroforestry,1,39,12,0,0,0,0,0,0,0,0,0,12,0,21,0,1,0,0,1,,,1
15,-3.552035176,104.3324189,Rubber agroforestry,1,44,13,0,0,0,0,0,0,0,0,0,13,0,25,0,1,0,0,1,,,1
15,-3.552748632,104.3317322,Rubber agroforestry,1,51,14,0,0,0,0,0,0,0,0,0,13,0,26,23,1,0,0,1,,,1
15,-3.553029556,104.3270234,Rubber agroforestry,1,49,10,0,0,0,0,0,0,0,0,0,12,0,33,18,1,0,0,1,,,1
9,-3.697477675,104.3900394,Oil palm monoculture,1,70,14,0,0,0,0,0,0,0,0,0,12,0,38,4,1,0,1,0,,,
9,-3.716959488,104.3849738,Oil palm monoculture,1,41,12,0,0,0,0,0,0,0,0,0,11,0,30,5,1,0,1,1,,,
9,-3.71684801,104.3804612,Oil palm monoculture,1,50,16,0,0,0,0,0,0,0,0,0,12,0,47,6,1,0,1,0,,,
9,-3.692523614,104.411394,Oil palm monoculture,1,53,12,0,0,0,0,0,0,0,0,0,11,0,28,5,1,0,1,0,,,
9,-3.548882592,104.3939456,Oil palm monoculture,1,58,13,0,0,0,0,0,0,0,0,0,11,0,26,0,1,0,1,0,,,
9,-3.540958769,104.4085848,Oil palm monoculture,1,62,15,0,0,0,0,0,0,0,0,0,11,0,26,0,1,0,1,0,,,
9,-3.52785793,104.4215741,Oil palm monoculture,1,55,11,0,0,0,0,0,0,0,0,0,11,0,24,0,1,0,1,0,,,
9,-3.52631954,104.3667584,Oil palm monoculture,1,63,14,0,0,0,0,0,0,0,0,0,11,0,24,0,1,0,1,0,,,
9,-3.711617485,104.3904229,Oil palm monoculture,1,62,13,0,0,0,0,0,0,0,0,0,11,0,32,5,1,0,1,0,,,
9,-3.707269861,104.3896024,Oil palm monoculture,1,63,14,0,0,0,0,0,0,0,0,0,11,0,35,4,1,0,1,0,,,
9,-3.709637644,104.388666,Oil palm monoculture,1,67,13,0,0,0,0,0,0,0,0,0,11,0,32,5,1,0,1,1,,,
9,-3.523265056,104.3856918,Oil palm monoculture,1,64,14,0,0,0,0,0,0,0,0,0,12,0,37,0,1,0,1,0,,,
9,-3.536914365,104.4269697,Oil palm monoculture,1,69,14,0,0,0,0,0,0,0,0,0,11,0,29,0,1,0,1,0,,,
9,-3.544731169,104.4013209,Oil palm monoculture,1,68,14,0,0,0,0,0,0,0,0,0,11,0,16,0,1,0,1,0,,,
8,-3.639246275,104.4593249,Rubber monoculture,0,55,0,0,0.344693527,0,0,0,0,0,0,0,11,0,40,0,0,0,0,1,,,0
8,-3.627130897,104.4797565,Rubber monoculture,1,37,13,0,0,0,0,0,0,0,0,0,11,0,43,0,0,0,0,1,,,0
8,-3.614832696,104.4837608,Rubber monoculture,1,44,14,0,0,0,0,0,0,0,0,0,11,0,40,16,0,0,0,1,,,0
8,-3.653426216,104.4685731,Rubber monoculture,1,48,16,0,0,0,0,0,0,0,0,0,11,0,33,8,0,0,0,1,,,0
9,-3.656520832,104.4415331,Oil palm monoculture,1,45,14,0,0,0,0,0,0,0,0,0,11,0,36,0,1,0,1,0,,,
9,-3.654500859,104.4402934,Oil palm monoculture,1,51,14,0,0,0,0,0,0,0,0,0,11,0,29,0,1,0,1,0,,,
9,-3.657800594,104.4371988,Oil palm monoculture,1,39,12,0,0,0,0,0,0,0,0,0,11,0,33,0,1,0,1,0,,,
9,-3.649421943,104.4475172,Oil palm monoculture,1,47,14,0,0,0,0,0,0,0,0,0,11,0,35,0,1,0,1,0,,,
9,-3.661430302,104.4373237,Oil palm monoculture,1,53,13,0,0,0,0,0,0,0,0,0,11,0,33,0,1,0,1,0,,,
2,-3.718502337,104.5411494,Secondary Dryland Forest,1,39,11,0,0,0,0,0,0,0,0,0,11,0,33,9,0,0,0,1,,,
6,-3.543442489,104.5372165,Secondary Swamp Forest,0,29,0,0,0.112146823,0,0,0,0,0,10,0,11,0,15,0,0,0,0,0,,,
6,-3.25915696,104.6940475,Secondary Swamp Forest,1,30,9,0,0,0,0,0,0,0,11,0,11,0,13,9,0,0,0,1,,,
6,-3.219631488,104.606114,Secondary Swamp Forest,1,26,9,0,0,0,0,0,0,0,16,0,11,0,8,0,0,0,0,0,,,
6,-3.271530965,104.557162,Secondary Swamp Forest,0,29,0,0,0.029233171,0,0,0,0,0,30,0,11,0,6,0,0,0,0,0,,,
6,-3.273573234,104.5617103,Secondary Swamp Forest,0,30,0,0,0.899385189,0,0,0,0,0,16,0,11,0,6,0,0,0,0,0,,,
6,-3.193719652,104.6314105,Secondary Swamp Forest,0,15,0,0,0.63943399,0,0,0,0,0,26,0,11,0,11,0,0,0,0,0,,,
23,-3.151652493,104.6511822,Waterbody,0,26,0,0,0.092276534,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,,,
9,-3.131234269,104.7131949,Oil palm monoculture,1,24,8,0,0,0,0,0,0,0,0,0,11,0,5,0,1,0,1,0,,,
9,-3.120554722,104.7183407,Oil palm monoculture,1,19,10,0,0,0,0,0,0,0,0,0,11,0,6,0,1,0,1,0,,,
9,-3.13291535,104.6341306,Oil palm monoculture,1,33,10,0,0,0,0,0,0,0,0,0,11,0,6,7,1,0,1,0,,,
21,-3.107440506,104.6786146,Cleared Land,0,27,3,1,0,0,0,0,1,0,0,0,11,0,10,0,0,0,0,0,,,
21,-3.107672379,104.6833813,Cleared Land,0,28,0,0,0.076629776,0,0,0,1,0,0,0,11,0,10,0,0,0,0,0,,,
21,-3.11034784,104.6827482,Cleared Land,0,33,0,0,0.46568688,1,0,0,1,0,0,0,11,0,8,0,0,0,0,0,,,
21,-3.089844893,104.6737229,Cleared Land,0,15,0,0,0.894462303,0,0,0,1,0,0,0,11,0,6,0,0,0,0,0,,,
21,-3.08594318,104.6742179,Cleared Land,0,26,3,1,0,0,0,0,1,0,0,0,11,0,9,0,0,0,0,0,,,
21,-3.087392387,104.672675,Cleared Land,0,23,0,0,0.311101394,0,0,0,1,0,0,0,11,0,8,0,0,0,0,0,,,
21,-3.089572888,104.6745568,Cleared Land,0,23,0,0,0.456781943,0,0,0,1,0,0,0,11,0,7,0,0,0,0,0,,,
21,-3.108845123,104.6802065,Cleared Land,0,31,0,0,0.074525984,1,0,0,1,0,0,0,11,0,8,0,0,0,0,0,,,
21,-3.201215401,104.6396063,Cleared Land,0,15,0,0,0.181606336,1,0,0,1,0,0,0,11,0,19,0,0,0,0,0,,,
21,-3.18524736,104.5997331,Cleared Land,0,32,0,0,0.001666263,0,0,0,1,0,0,0,11,0,17,0,0,0,0,0,,,
21,-3.191918175,104.6161113,Cleared Land,0,29,0,0,0.765155804,0,0.361341147,1,1,0,0,0,12,1,18,0,0,1,0,0,,,
21,-3.190509099,104.6012313,Cleared Land,0,32,0,0,0.724729856,0,0,0,1,0,0,0,12,0,20,0,0,0,0,0,,,
21,-3.353422356,104.6985066,Cleared Land,0,12,0,0,0.160707689,1,0,0,1,0,0,0,11,0,16,0,0,0,0,0,,,
21,-3.39075395,104.6751053,Cleared Land,0,11,0,0,0.178298809,1,0,0,1,0,0,0,12,0,24,0,0,0,0,0,,,
21,-3.381363083,104.687894,Cleared Land,0,13,0,0,0,1,0,0,1,0,0,0,11,1,20,0,1,0,0,0,,,
21,-3.409080856,104.6316469,Cleared Land,0,13,0,0,0,1,0,0,1,0,0,0,11,1,21,0,1,0,0,0,,,
21,-3.429222615,104.601753,Cleared Land,0,6,0,0,0,1,0,0,1,0,0,0,11,1,19,0,1,0,0,0,,,
21,-3.29918631,104.6002682,Cleared Land,0,13,0,0,0,1,0,0,1,0,0,0,11,1,16,0,1,0,0,0,,,
21,-3.328348831,104.5444268,Cleared Land,0,7,0,0,0,1,0,0,1,0,0,0,11,1,20,0,1,0,0,0,,,
21,-3.305986439,104.6269559,Cleared Land,0,10,0,0,0,1,0.852633866,0,1,0,0,0,11,1,20,0,1,1,0,0,,,
21,-3.315301501,104.5594897,Cleared Land,0,8,0,0,0,1,0,0,1,0,0,0,11,1,21,0,1,0,0,0,,,
21,-3.492434832,104.5470131,Cleared Land,0,5,0,0,0.196065701,1,0,0,1,0,0,0,11,0,37,0,0,0,0,0,,,
21,-3.524611705,104.4433524,Cleared Land,0,5,0,0,0,0,0.334054667,0,1,0,0,0,11,1,17,0,0,1,0,0,,,
21,-3.417455047,104.5785345,Cleared Land,0,46,0,0,0.618225169,0,0,0,1,0,0,0,11,0,11,0,0,0,0,1,,,
21,-3.072650599,104.7385672,Cleared Land,0,17,0,0,0.762529096,1,0,0,1,0,0,0,21,0,6,0,0,0,0,0,,,
21,-3.058983455,104.7031887,Cleared Land,0,17,0,0,0.522827482,1,0,0,1,0,0,0,11,0,4,0,0,0,0,0,,,
21,-3.096600431,104.7345005,Cleared Land,0,13,0,0,0,1,0.528615787,0,1,0,0,0,12,1,3,0,0,1,0,0,,,
21,-3.575610444,104.4964291,Cleared Land,0,36,0,0,0.831502105,0,0,0,1,0,0,0,11,0,29,0,0,0,0,0,,,
21,-3.586709146,104.4752038,Cleared Land,0,45,0,0,0.541641826,0,0,0,1,0,0,0,11,0,33,0,0,0,0,0,,,
6,-3.558398313,104.6150412,Secondary Swamp Forest,0,34,0,0,0.210740857,1,0,0,0,0,22,0,11,0,13,0,0,0,0,0,,,
6,-3.577331657,104.6134671,Secondary Swamp Forest,0,27,0,0,0.146490454,0,0,0,0,0,18,0,11,0,12,0,0,0,0,0,,,
17,-3.119114432,104.7950417,Paddy Field,0,8,0,0,0.90482781,1,0,0,1,0,0,0,21,1,4,0,1,0,0,0,,,
17,-3.107502933,104.7863464,Paddy Field,0,10,0,0,0.97393815,1,0,0,0,0,0,0,21,1,7,0,1,0,0,0,,,
17,-3.106838527,104.7853209,Paddy Field,0,8,0,0,0.931402843,1,0,0,0,0,0,0,21,1,6,0,1,0,0,0,,,
9,-3.136411285,104.6142251,Oil palm monoculture,1,47,12,0,0,0,0,0,0,0,0,0,12,0,4,7,1,0,1,0,,,
9,-3.146515608,104.6492558,Oil palm monoculture,0,17,0,0,0.091695899,0,0,0,0,0,0,0,11,0,5,0,1,0,0,0,,,
13,-3.215444392,104.6667578,Other Cropland,0,12,0,0,0.900154378,1,0,0,1,0,0,0,21,0,8,0,0,0,0,1,,,
13,-3.208911809,104.6773125,Other Cropland,0,19,0,0,0.987688295,1,0,0,0,0,0,0,11,0,5,0,0,0,0,0,,,
8,-3.265827775,104.7291808,Rubber monoculture,0,47,0,0,0.562776882,0,0,0,0,0,0,0,12,0,13,0,0,0,0,1,,,0
8,-3.26758912,104.7248777,Rubber monoculture,0,38,5,0,0.45607836,0,0,0,0,0,0,0,12,0,12,0,0,0,0,1,,,0
8,-3.26833379,104.7285164,Rubber monoculture,0,33,5,0,0.282478796,0,0,0,0,0,0,0,11,0,7,0,0,0,0,1,,,0
8,-3.386878991,104.7403241,Rubber monoculture,1,33,15,0,0,0,0,0,0,0,0,0,11,0,34,9,0,0,0,1,,,0
8,-3.385590311,104.7342151,Rubber monoculture,0,23,3,1,0,0,0,0,0,0,0,0,11,0,36,0,0,0,0,1,,,0
18,-3.304697759,104.6779145,Grass or Savanna,0,14,0,0,0.970715732,1,0.62571988,0,0,0,0,0,21,1,12,0,0,1,0,0,,,
18,-3.304755727,104.6776692,Grass or Savanna,0,12,0,0,0.978255956,1,0,0,0,0,0,0,21,0,14,0,0,0,0,0,,,
18,-3.140888223,104.699987,Grass or Savanna,0,13,0,0,0.902025406,1,0,0,0,0,0,0,11,0,4,0,0,0,0,0,,,
18,-3.140090044,104.696607,Grass or Savanna,0,16,0,0,0.998504423,1,0,0,1,0,0,0,11,0,3,0,0,0,0,0,,,
18,-3.142560386,104.6999157,Grass or Savanna,0,14,0,0,0.916846303,1,0,0,0,0,0,0,11,0,4,0,0,0,0,0,,,
18,-3.103030455,104.7083434,Grass or Savanna,0,21,0,0,0.900050541,1,0,0,1,0,0,0,21,0,4,0,0,0,0,0,,,
18,-3.102334835,104.7114781,Grass or Savanna,0,16,0,0,0.99178887,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,,,
18,-3.131381419,104.7101538,Grass or Savanna,0,15,0,0,0.936520128,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,,,
18,-3.408670618,104.7225858,Grass or Savanna,0,12,0,0,0.999287911,1,0,0,1,0,0,0,11,0,19,0,0,0,0,0,,,
18,-3.5783082,104.494583,Grass or Savanna,0,29,0,0,0.909014806,0,0,0,0,0,0,0,11,0,30,0,0,0,0,0,,,
18,-3.562634459,104.5420145,Grass or Savanna,0,38,5,0,0.973626063,0,0,0,0,0,0,0,11,0,29,0,0,0,0,1,,,
18,-3.577331657,104.4959074,Grass or Savanna,0,30,0,0,0.992470442,0,0,0,0,0,0,0,11,0,31,0,0,0,0,0,,,
16,-3.355696498,104.7940696,Mixed/home Garden,0,9,0,0,0,1,0.364984399,1,0,0,0,0,21,1,9,0,1,1,0,0,,,
16,-3.3567756,104.7936861,Mixed/home Garden,0,11,0,0,0,1,0,0,0,0,0,0,21,1,9,0,1,0,0,0,,,
16,-3.210762336,104.631085,Mixed/home Garden,0,12,0,0,0.892342894,1,0.092666461,1,0,0,0,0,21,1,19,0,1,1,0,0,,,
16,-3.215636134,104.6275534,Mixed/home Garden,0,12,0,0,0.067336459,1,0,0,1,0,0,0,21,0,19,0,1,0,0,1,,,
16,-3.222694891,104.6236517,Mixed/home Garden,1,24,7,0,0,0,0,0,0,0,0,0,11,0,18,23,1,0,0,1,,,
16,-3.222882173,104.626996,Mixed/home Garden,0,16,0,0,0.014772589,1,0,0,0,0,0,0,11,0,12,0,1,0,0,0,,,
16,-3.066162607,104.7168514,Mixed/home Garden,0,33,0,0,0.217158427,1,0,0,0,0,0,0,21,0,6,0,1,0,0,0,,,
16,-3.065466988,104.7154066,Mixed/home Garden,0,15,0,0,0.406054371,0,0,0,0,0,0,0,12,0,9,0,1,0,0,1,,,
15,-3.364387286,104.7645191,Rubber agroforestry,1,30,9,0,0,0,0,0,0,0,0,0,21,0,18,0,1,0,0,1,,,1
17,-3.06436113,104.7654823,Paddy Field,0,10,0,0,0.967865087,1,0,0,1,0,0,0,12,1,6,0,1,0,0,0,,,
2,-3.621445543,104.572595,Secondary Dryland Forest,1,29,11,0,0,0,0,0,0,0,0,0,11,0,28,0,0,0,0,1,,,
2,-3.75152198,104.3727782,Secondary Dryland Forest,1,42,13,0,0,0,0,0,0,0,0,0,11,0,47,8,0,0,0,0,,,
6,-3.541226315,104.5624059,Secondary Swamp Forest,1,33,8,0,0,0,0,0,0,0,37,0,11,0,14,0,0,0,0,0,,,
6,-3.537074892,104.5373592,Secondary Swamp Forest,0,24,0,0,0.70226102,0,0,0,0,0,13,0,11,0,13,0,0,0,0,1,,,
6,-3.259085614,104.6918626,Secondary Swamp Forest,0,32,5,0,0.138553493,0,0,0,0,0,17,0,11,0,7,0,0,0,0,1,,,
6,-3.261052078,104.695791,Secondary Swamp Forest,1,35,8,0,0,0,0,0,0,0,35,0,11,0,12,0,0,0,0,1,,,
6,-3.264249253,104.6872028,Secondary Swamp Forest,1,37,8,0,0,0,0,0,0,0,11,0,21,0,11,2,0,0,0,1,,,
6,-3.264035217,104.6969593,Secondary Swamp Forest,1,37,11,0,0,0,0,0,0,0,36,0,11,0,13,22,0,0,0,1,,,
6,-3.273024764,104.5610548,Secondary Swamp Forest,1,32,6,0,0,0,0,0,0,0,27,0,11,0,8,0,0,0,0,0,,,
6,-3.246274617,104.6190677,Secondary Swamp Forest,1,22,6,0,0,0,0,0,0,0,28,0,11,0,10,0,0,0,0,0,,,
6,-3.260178094,104.6292256,Secondary Swamp Forest,1,32,12,0,0,0,0,0,0,0,14,0,11,0,11,7,0,0,0,1,,,
6,-3.259848121,104.6278432,Secondary Swamp Forest,1,24,7,0,0,0,0,0,0,0,37,0,11,0,11,7,0,0,0,1,,,
6,-3.568083481,104.6236205,Secondary Swamp Forest,0,26,3,1,0,0,0,0,0,0,12,0,11,0,14,0,0,0,0,1,,,
6,-3.702275668,104.5979985,Secondary Swamp Forest,1,42,6,0,0,0,0,0,0,0,28,0,11,0,26,0,0,0,0,0,,,
6,-3.705624453,104.6049101,Secondary Swamp Forest,0,27,3,1,0,0,0,0,0,0,11,0,11,0,24,0,0,0,0,0,,,
6,-3.537494048,104.545332,Secondary Swamp Forest,0,30,5,0,0.718907808,0,0,0,0,0,11,0,12,0,14,0,0,0,0,0,,,
23,-3.156740327,104.6414167,Waterbody,0,18,0,0,0.812879004,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,,,
23,-3.363651534,104.7111437,Waterbody,0,28,0,0,0.53746728,1,0,0,0,0,0,0,11,0,7,0,0,0,0,0,,,
9,-3.123083032,104.7220774,Oil palm monoculture,1,21,6,0,0,0,0,0,0,0,0,0,11,0,3,0,1,0,1,0,,,
9,-3.136620863,104.7197007,Oil palm monoculture,0,20,0,0,0.424343093,1,0,0,0,0,0,0,12,0,5,0,1,0,1,0,,,
9,-3.119488997,104.7250383,Oil palm monoculture,1,19,10,0,0,0,0,0,0,0,0,0,11,0,4,0,1,0,1,0,,,
9,-3.08668339,104.6965491,Oil palm monoculture,1,23,9,0,0,0,0,0,0,0,0,0,11,0,6,0,1,0,1,0,,,
9,-3.085323364,104.6974498,Oil palm monoculture,1,17,8,0,0,0,0,0,0,0,0,0,11,0,6,0,1,0,0,0,,,
9,-3.084890832,104.6947833,Oil palm monoculture,1,23,10,0,0,0,0,0,0,0,0,0,11,0,5,0,1,0,0,0,,,
9,-3.083918748,104.6959426,Oil palm monoculture,1,20,10,0,0,0,0,0,0,0,0,0,11,0,5,0,1,0,1,0,,,
9,-3.132777118,104.6322265,Oil palm monoculture,1,33,10,0,0,0,0,0,0,0,0,0,11,0,5,0,1,0,1,0,,,
9,-3.138698804,104.6253863,Oil palm monoculture,1,37,11,0,0,0,0,0,0,0,0,0,11,0,8,7,1,0,1,0,,,
9,-3.143545847,104.6136455,Oil palm monoculture,1,25,10,0,0,0,0,0,0,0,0,0,11,0,8,7,1,0,0,0,,,
9,-3.13753052,104.6216451,Oil palm monoculture,1,50,11,0,0,0,0,0,0,0,0,0,12,0,9,0,1,0,1,0,,,
9,-3.134667777,104.6075766,Oil palm monoculture,1,24,12,0,0,0,0,0,0,0,0,0,12,0,4,3,1,0,1,0,,,
9,-3.125669311,104.6345096,Oil palm monoculture,1,33,9,0,0,0,0,0,0,0,0,0,11,0,9,8,1,0,1,0,,,
9,-3.115787943,104.6734375,Oil palm monoculture,1,31,11,0,0,0,0,0,0,0,0,0,11,0,10,9,1,0,1,0,,,
9,-3.128986882,104.636262,Oil palm monoculture,1,28,10,0,0,0,0,0,0,0,0,0,11,0,7,4,1,0,1,0,,,
21,-3.354421195,104.7002323,Cleared Land,0,12,0,0,0.013281034,1,0,0,1,0,0,0,11,0,20,0,0,0,0,0,,,
21,-3.352106921,104.6980072,Cleared Land,0,21,0,0,0.535921866,1,0,0,1,0,0,0,11,0,15,0,0,0,0,0,,,
21,-3.34566798,104.7181044,Cleared Land,0,12,0,0,0.872326025,1,0,0,1,0,0,0,11,0,18,0,0,0,0,0,,,
21,-3.344669141,104.7177878,Cleared Land,0,12,0,0,0,1,0,0,1,0,0,0,11,1,16,0,1,0,0,0,,,
21,-3.38599163,104.6892584,Cleared Land,0,11,0,0,0,1,0,0,1,0,0,0,11,1,17,0,1,0,0,0,,,
21,-3.414387186,104.6521052,Cleared Land,0,13,0,0,0,1,0.355312784,0,1,0,0,0,11,1,24,0,1,1,0,0,,,
21,-3.429405438,104.6088341,Cleared Land,0,14,0,0,0.281892051,1,0,0,1,0,0,0,11,0,24,0,0,0,0,0,,,
21,-3.432308313,104.6129097,Cleared Land,0,8,0,0,0,1,0,0,1,0,0,0,11,1,23,0,1,0,0,0,,,
21,-3.314637095,104.5599133,Cleared Land,0,10,0,0,0,1,0,0,1,0,0,0,11,1,23,0,1,0,0,0,,,
21,-3.487717103,104.5880814,Cleared Land,0,9,0,0,0.1083252,1,0,0,1,0,0,0,11,0,20,0,0,0,0,0,,,
21,-3.438863192,104.5158172,Cleared Land,0,29,3,1,0,0,0,0,1,0,0,0,12,0,31,0,0,0,0,1,,,
21,-3.423381193,104.5655897,Cleared Land,0,30,5,0,0.337154165,0,0,0,1,0,0,0,13,0,20,0,0,0,0,1,,,
21,-3.443460525,104.491863,Cleared Land,0,19,3,1,0,0,0,0,1,0,0,0,11,0,37,0,0,0,0,1,,,
21,-3.576457673,104.4935307,Cleared Land,0,30,0,0,0.380126277,0,0,0,1,0,0,0,11,0,31,0,0,0,0,0,,,
17,-3.106352485,104.7861948,Paddy Field,0,8,0,0,0.978011462,1,0,0,0,0,0,0,21,1,4,0,1,0,0,0,,,
17,-3.106272221,104.7625482,Paddy Field,0,9,0,0,0.991540736,1,0,0,1,0,0,0,21,1,3,0,1,0,0,0,,,
9,-3.097866816,104.62721,Oil palm monoculture,1,27,10,0,0,0,0,0,0,0,0,0,12,0,5,0,1,0,1,0,,,
9,-3.097862357,104.6297919,Oil palm monoculture,1,29,10,0,0,0,0,0,0,0,0,0,12,0,6,0,1,0,1,0,,,
9,-3.149124182,104.5644973,Oil palm monoculture,1,33,10,0,0,0,0,0,0,0,0,0,11,0,3,0,1,0,1,0,,,
9,-3.140897141,104.6003796,Oil palm monoculture,1,30,12,0,0,0,0,0,0,0,0,0,12,0,1,6,1,0,1,0,,,
9,-3.153953389,104.6092889,Oil palm monoculture,1,18,8,0,0,0,0,0,0,0,0,0,11,0,10,2,1,0,0,0,,,
9,-3.157146105,104.6022435,Oil palm monoculture,0,15,3,1,0,0,0,0,0,0,0,0,11,0,8,0,1,0,0,0,,,
9,-3.145699593,104.6548208,Oil palm monoculture,0,18,0,0,0.89978854,0,0,0,0,0,0,0,11,0,4,0,1,0,0,0,,,
9,-3.171219028,104.5810361,Oil palm monoculture,0,21,5,0,0.059415958,0,0,0,0,0,0,0,11,0,6,0,1,0,0,0,,,
13,-3.225865311,104.6174357,Other Cropland,0,13,0,0,0.929735377,1,0,0,0,0,0,0,11,0,16,0,0,0,0,0,,,
13,-3.232027789,104.673549,Other Cropland,0,13,0,0,0.917515714,1,0,0,1,0,0,0,21,0,5,0,0,0,0,1,,,
13,-3.770517751,104.5211949,Other Cropland,0,11,0,0,0.916381164,0,0,0,0,0,0,0,13,1,19,0,1,0,0,0,,,
13,-3.770977038,104.5205216,Other Cropland,0,13,0,0,0.963953487,1,0,0,0,0,0,0,13,1,15,0,1,0,0,0,,,
13,-3.771293634,104.519826,Other Cropland,0,11,0,0,0.978066401,1,0,0,0,0,0,0,13,1,15,0,1,0,0,0,,,
8,-3.607439507,104.5165798,Rubber monoculture,0,28,5,0,0.097083385,0,0,0,0,0,0,0,12,0,42,0,0,0,0,1,,,0
8,-3.607644625,104.5154025,Rubber monoculture,1,29,6,0,0,0,0,0,0,0,0,0,12,0,36,0,0,0,0,1,,,0
8,-3.592251809,104.5485515,Rubber monoculture,0,30,0,0,0.073927106,0,0,0,0,0,0,0,11,0,19,0,0,0,0,1,,,0
8,-3.62999364,104.5065602,Rubber monoculture,1,31,7,0,0,0,0,0,0,0,0,0,11,0,35,7,0,0,0,1,,,0
8,-3.269519911,104.7316689,Rubber monoculture,0,30,5,0,0.394802836,0,0,0,0,0,0,0,11,0,10,0,0,0,0,1,,,0
8,-3.267219015,104.7320747,Rubber monoculture,0,25,4,1,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,1,,,0
8,-3.156945446,104.5529125,Rubber monoculture,0,12,0,0,0.418370099,1,0,0,0,0,0,0,11,0,6,0,0,0,0,0,,,0
